"Jul 26, 2019 16:38:52.725676000 AEST","f4:09:d8:30:ea:ff"
"Jul 26, 2019 16:38:52.727475000 AEST","f4:09:d8:30:ea:ff"
"Jul 26, 2019 16:38:52.754632000 AEST","32:8d:ec:1e:62:ec"
"Jul 26, 2019 16:38:52.755753000 AEST","32:8d:ec:1e:62:ec"
"Jul 26, 2019 16:38:52.818986000 AEST","f4:09:d8:30:ea:ff"
"Jul 26, 2019 16:38:52.820330000 AEST","f4:09:d8:30:ea:ff"
"Jul 26, 2019 16:38:52.840464000 AEST","f4:09:d8:30:ea:ff"
"Jul 26, 2019 16:38:52.841802000 AEST","f4:09:d8:30:ea:ff"
"Jul 26, 2019 16:38:52.861360000 AEST","f4:09:d8:30:ea:ff"
"Jul 26, 2019 16:38:52.862735000 AEST","f4:09:d8:30:ea:ff"
"Jul 26, 2019 16:38:53.477934000 AEST","8c:85:90:32:8c:c7"
"Jul 26, 2019 16:38:53.489096000 AEST","8c:85:90:32:8c:c7"
"Jul 26, 2019 16:38:53.505580000 AEST","8c:85:90:32:8c:c7"
"Jul 26, 2019 16:38:53.531529000 AEST","8c:85:90:32:8c:c7"
"Jul 26, 2019 16:38:53.544842000 AEST","8c:85:90:32:8c:c7"
"Jul 26, 2019 16:38:53.625995000 AEST","8c:85:90:32:8c:c7"
"Jul 26, 2019 16:38:53.657741000 AEST","8c:85:90:32:8c:c7"
"Jul 26, 2019 16:38:53.668011000 AEST","8c:85:90:32:8c:c7"
"Jul 26, 2019 16:38:54.451879000 AEST","84:38:35:5a:23:e0"
"Jul 26, 2019 16:38:54.462838000 AEST","84:38:35:5a:23:e0"
"Jul 26, 2019 16:38:54.477717000 AEST","84:38:35:5a:23:e0"
"Jul 26, 2019 16:38:54.489137000 AEST","84:38:35:5a:23:e0"
"Jul 26, 2019 16:38:54.505676000 AEST","84:38:35:5a:23:e0"
"Jul 26, 2019 16:38:54.516526000 AEST","84:38:35:5a:23:e0"
"Jul 26, 2019 16:38:54.587793000 AEST","84:38:35:5a:23:e0"
"Jul 26, 2019 16:38:54.598547000 AEST","84:38:35:5a:23:e0"
"Jul 26, 2019 16:38:54.634095000 AEST","84:38:35:5a:23:e0"
"Jul 26, 2019 16:38:54.649198000 AEST","84:38:35:5a:23:e0"
"Jul 26, 2019 16:38:55.301684000 AEST","c2:37:6f:ca:10:42"
"Jul 26, 2019 16:38:55.308570000 AEST","c2:37:6f:ca:10:42"
"Jul 26, 2019 16:38:55.308581000 AEST","c2:37:6f:ca:10:42"
"Jul 26, 2019 16:38:55.310858000 AEST","c2:37:6f:ca:10:42"
"Jul 26, 2019 16:38:55.324187000 AEST","c2:37:6f:ca:10:42"
"Jul 26, 2019 16:38:55.326474000 AEST","c2:37:6f:ca:10:42"
"Jul 26, 2019 16:38:55.329279000 AEST","c2:37:6f:ca:10:42"
"Jul 26, 2019 16:38:55.350834000 AEST","c2:37:6f:ca:10:42"
"Jul 26, 2019 16:38:55.353241000 AEST","c2:37:6f:ca:10:42"
"Jul 26, 2019 16:38:55.353249000 AEST","c2:37:6f:ca:10:42"
"Jul 26, 2019 16:38:55.355517000 AEST","c2:37:6f:ca:10:42"
"Jul 26, 2019 16:38:55.355525000 AEST","c2:37:6f:ca:10:42"
"Jul 26, 2019 16:38:55.357015000 AEST","c2:37:6f:ca:10:42"
"Jul 26, 2019 16:38:55.357025000 AEST","c2:37:6f:ca:10:42"
"Jul 26, 2019 16:38:55.365805000 AEST","c2:37:6f:ca:10:42"
"Jul 26, 2019 16:38:55.373431000 AEST","c2:37:6f:ca:10:42"
"Jul 26, 2019 16:38:55.373440000 AEST","c2:37:6f:ca:10:42"
"Jul 26, 2019 16:38:55.386553000 AEST","c2:37:6f:ca:10:42"
"Jul 26, 2019 16:38:55.386561000 AEST","c2:37:6f:ca:10:42"
"Jul 26, 2019 16:38:55.387983000 AEST","c2:37:6f:ca:10:42"
"Jul 26, 2019 16:38:55.389560000 AEST","c2:37:6f:ca:10:42"
"Jul 26, 2019 16:38:55.389571000 AEST","c2:37:6f:ca:10:42"
"Jul 26, 2019 16:38:55.391021000 AEST","c2:37:6f:ca:10:42"
"Jul 26, 2019 16:38:55.393295000 AEST","c2:37:6f:ca:10:42"
"Jul 26, 2019 16:38:55.413177000 AEST","c2:37:6f:ca:10:42"
"Jul 26, 2019 16:38:55.413185000 AEST","c2:37:6f:ca:10:42"
"Jul 26, 2019 16:38:55.414680000 AEST","c2:37:6f:ca:10:42"
"Jul 26, 2019 16:38:55.414688000 AEST","c2:37:6f:ca:10:42"
"Jul 26, 2019 16:38:55.430612000 AEST","c2:37:6f:ca:10:42"
"Jul 26, 2019 16:38:55.450174000 AEST","c2:37:6f:ca:10:42"
"Jul 26, 2019 16:38:55.451257000 AEST","c2:37:6f:ca:10:42"
"Jul 26, 2019 16:38:55.451283000 AEST","c2:37:6f:ca:10:42"
"Jul 26, 2019 16:38:55.455130000 AEST","c2:37:6f:ca:10:42"
"Jul 26, 2019 16:38:55.455156000 AEST","c2:37:6f:ca:10:42"
"Jul 26, 2019 16:38:55.495889000 AEST","c2:37:6f:ca:10:42"
"Jul 26, 2019 16:38:55.534542000 AEST","c2:37:6f:ca:10:42"
"Jul 26, 2019 16:38:55.537202000 AEST","c2:37:6f:ca:10:42"
"Jul 26, 2019 16:38:55.731815000 AEST","e2:55:1d:10:35:1a"
"Jul 26, 2019 16:38:56.079834000 AEST","c2:a9:b0:e6:5e:2d"
"Jul 26, 2019 16:38:56.135960000 AEST","c2:a9:b0:e6:5e:2d"
"Jul 26, 2019 16:38:57.879200000 AEST","c2:a9:b0:e6:5e:2d"
"Jul 26, 2019 16:39:00.411358000 AEST","b8:27:eb:13:52:0a"
"Jul 26, 2019 16:39:00.433527000 AEST","b8:27:eb:13:52:0a"
"Jul 26, 2019 16:39:00.453909000 AEST","b8:27:eb:13:52:0a"
"Jul 26, 2019 16:39:00.525478000 AEST","b8:27:eb:13:52:0a"
"Jul 26, 2019 16:39:00.545896000 AEST","b8:27:eb:13:52:0a"
"Jul 26, 2019 16:39:00.568879000 AEST","b8:27:eb:13:52:0a"
"Jul 26, 2019 16:39:00.685557000 AEST","b8:27:eb:13:52:0a"
"Jul 26, 2019 16:39:01.647914000 AEST","ea:bf:81:e4:5d:5e"
"Jul 26, 2019 16:39:01.762760000 AEST","ea:bf:81:e4:5d:5e"
"Jul 26, 2019 16:39:01.785064000 AEST","ea:bf:81:e4:5d:5e"
"Jul 26, 2019 16:39:02.009030000 AEST","ea:30:ef:f1:46:64"
"Jul 26, 2019 16:39:05.526111000 AEST","68:a0:3e:14:2c:ed"
"Jul 26, 2019 16:39:05.570811000 AEST","4c:32:75:99:82:71"
"Jul 26, 2019 16:39:05.570820000 AEST","4c:32:75:99:82:71"
"Jul 26, 2019 16:39:05.572143000 AEST","4c:32:75:99:82:71"
"Jul 26, 2019 16:39:05.574125000 AEST","4c:32:75:99:82:71"
"Jul 26, 2019 16:39:05.612830000 AEST","4c:32:75:99:82:71"
"Jul 26, 2019 16:39:05.612838000 AEST","4c:32:75:99:82:71"
"Jul 26, 2019 16:39:05.614157000 AEST","4c:32:75:99:82:71"
"Jul 26, 2019 16:39:05.619226000 AEST","4c:32:75:99:82:71"
"Jul 26, 2019 16:39:05.619234000 AEST","4c:32:75:99:82:71"
"Jul 26, 2019 16:39:05.621178000 AEST","4c:32:75:99:82:71"
"Jul 26, 2019 16:39:05.621186000 AEST","4c:32:75:99:82:71"
"Jul 26, 2019 16:39:05.622537000 AEST","4c:32:75:99:82:71"
"Jul 26, 2019 16:39:05.627280000 AEST","4c:32:75:99:82:71"
"Jul 26, 2019 16:39:05.642136000 AEST","4c:32:75:99:82:71"
"Jul 26, 2019 16:39:05.642144000 AEST","4c:32:75:99:82:71"
"Jul 26, 2019 16:39:05.657273000 AEST","4c:32:75:99:82:71"
"Jul 26, 2019 16:39:05.657281000 AEST","4c:32:75:99:82:71"
"Jul 26, 2019 16:39:05.658616000 AEST","4c:32:75:99:82:71"
"Jul 26, 2019 16:39:05.660290000 AEST","4c:32:75:99:82:71"
"Jul 26, 2019 16:39:05.660297000 AEST","4c:32:75:99:82:71"
"Jul 26, 2019 16:39:05.662553000 AEST","4c:32:75:99:82:71"
"Jul 26, 2019 16:39:05.662563000 AEST","4c:32:75:99:82:71"
"Jul 26, 2019 16:39:05.663833000 AEST","4c:32:75:99:82:71"
"Jul 26, 2019 16:39:05.663841000 AEST","4c:32:75:99:82:71"
"Jul 26, 2019 16:39:05.665305000 AEST","4c:32:75:99:82:71"
"Jul 26, 2019 16:39:05.665314000 AEST","4c:32:75:99:82:71"
"Jul 26, 2019 16:39:05.666647000 AEST","4c:32:75:99:82:71"
"Jul 26, 2019 16:39:05.666655000 AEST","4c:32:75:99:82:71"
"Jul 26, 2019 16:39:05.668015000 AEST","4c:32:75:99:82:71"
"Jul 26, 2019 16:39:05.671628000 AEST","4c:32:75:99:82:71"
"Jul 26, 2019 16:39:08.688830000 AEST","98:5f:d3:e6:32:8a"
"Jul 26, 2019 16:39:09.508331000 AEST","52:c7:43:08:67:f6"
"Jul 26, 2019 16:39:09.530208000 AEST","52:c7:43:08:67:f6"
"Jul 26, 2019 16:39:09.757630000 AEST","18:65:90:ce:af:29"
"Jul 26, 2019 16:39:10.090948000 AEST","b8:63:4d:54:a0:f8"
"Jul 26, 2019 16:39:10.639433000 AEST","f0:d5:bf:9d:40:fe"
"Jul 26, 2019 16:39:11.446449000 AEST","8c:85:90:bd:17:94"
"Jul 26, 2019 16:39:11.501347000 AEST","8c:85:90:bd:17:94"
"Jul 26, 2019 16:39:11.666276000 AEST","8c:85:90:bd:17:94"
"Jul 26, 2019 16:39:11.676771000 AEST","8c:85:90:bd:17:94"
"Jul 26, 2019 16:39:15.459237000 AEST","98:22:ef:97:70:77"
"Jul 26, 2019 16:39:16.433204000 AEST","cc:44:63:6c:25:a7"
"Jul 26, 2019 16:39:16.456348000 AEST","cc:44:63:6c:25:a7"
"Jul 26, 2019 16:39:19.357036000 AEST","cc:44:63:6c:25:a7"
"Jul 26, 2019 16:39:19.378548000 AEST","cc:44:63:6c:25:a7"
"Jul 26, 2019 16:39:20.299424000 AEST","dc:a9:04:7d:51:64"
"Jul 26, 2019 16:39:20.410261000 AEST","dc:a9:04:7d:51:64"
"Jul 26, 2019 16:39:20.524158000 AEST","dc:a9:04:7d:51:64"
"Jul 26, 2019 16:39:20.535475000 AEST","dc:a9:04:7d:51:64"
"Jul 26, 2019 16:39:20.580506000 AEST","dc:a9:04:7d:51:64"
"Jul 26, 2019 16:39:20.649038000 AEST","70:11:24:d5:ee:73"
"Jul 26, 2019 16:39:20.670025000 AEST","70:11:24:d5:ee:73"
"Jul 26, 2019 16:39:25.147359000 AEST","f4:09:d8:30:ea:ff"
"Jul 26, 2019 16:39:25.491151000 AEST","da:a1:19:63:a9:aa"
"Jul 26, 2019 16:39:26.481313000 AEST","cc:44:63:6c:25:a7"
"Jul 26, 2019 16:39:27.272626000 AEST","02:f4:3b:7e:8f:42"
"Jul 26, 2019 16:39:27.312920000 AEST","02:f4:3b:7e:8f:42"
"Jul 26, 2019 16:39:29.890999000 AEST","e2:55:1d:10:35:1a"
"Jul 26, 2019 16:39:30.221160000 AEST","e0:33:8e:76:4d:0a"
"Jul 26, 2019 16:39:30.231396000 AEST","e0:33:8e:76:4d:0a"
"Jul 26, 2019 16:39:31.425548000 AEST","36:b2:5c:96:39:c1"
"Jul 26, 2019 16:39:35.205033000 AEST","06:1d:0c:49:20:c4"
"Jul 26, 2019 16:39:35.247520000 AEST","06:1d:0c:49:20:c4"
"Jul 26, 2019 16:39:39.843786000 AEST","cc:44:63:6c:25:a7"
"Jul 26, 2019 16:39:39.853342000 AEST","cc:44:63:6c:25:a7"
"Jul 26, 2019 16:39:40.914155000 AEST","6c:4d:73:06:9e:87"
"Jul 26, 2019 16:39:45.461662000 AEST","98:22:ef:97:70:77"
"Jul 26, 2019 16:39:46.360614000 AEST","e2:55:1d:10:35:1a"
"Jul 26, 2019 16:39:47.374228000 AEST","a0:18:28:2a:f7:7a"
"Jul 26, 2019 16:39:47.384525000 AEST","a0:18:28:2a:f7:7a"
"Jul 26, 2019 16:39:47.406597000 AEST","a0:18:28:2a:f7:7a"
"Jul 26, 2019 16:39:48.551473000 AEST","ec:9b:f3:c3:e4:f7"
"Jul 26, 2019 16:39:48.560992000 AEST","ec:9b:f3:c3:e4:f7"
"Jul 26, 2019 16:39:49.578036000 AEST","c4:98:80:70:37:6c"
"Jul 26, 2019 16:39:50.916395000 AEST","8c:f5:a3:da:45:85"
"Jul 26, 2019 16:39:53.295193000 AEST","78:4f:43:9c:ba:e9"
"Jul 26, 2019 16:39:54.374184000 AEST","88:66:a5:c1:3c:c0"
"Jul 26, 2019 16:39:54.655703000 AEST","f0:99:b6:43:af:25"
"Jul 26, 2019 16:39:54.680639000 AEST","f0:99:b6:43:af:25"
"Jul 26, 2019 16:39:54.766857000 AEST","f0:99:b6:43:af:25"
"Jul 26, 2019 16:39:54.826675000 AEST","f0:99:b6:43:af:25"
"Jul 26, 2019 16:39:55.114688000 AEST","88:66:a5:c1:3c:c0"
"Jul 26, 2019 16:39:55.124857000 AEST","88:66:a5:c1:3c:c0"
"Jul 26, 2019 16:39:55.137270000 AEST","88:66:a5:c1:3c:c0"
"Jul 26, 2019 16:39:55.185020000 AEST","88:66:a5:c1:3c:c0"
"Jul 26, 2019 16:39:55.796735000 AEST","40:26:19:9e:ef:69"
"Jul 26, 2019 16:39:56.567389000 AEST","38:f9:d3:34:53:05"
"Jul 26, 2019 16:39:56.572616000 AEST","38:f9:d3:34:53:05"
"Jul 26, 2019 16:39:56.595159000 AEST","38:f9:d3:34:53:05"
"Jul 26, 2019 16:39:56.600004000 AEST","38:f9:d3:34:53:05"
"Jul 26, 2019 16:39:56.686085000 AEST","38:f9:d3:34:53:05"
"Jul 26, 2019 16:39:56.693153000 AEST","38:f9:d3:34:53:05"
"Jul 26, 2019 16:39:56.713336000 AEST","38:f9:d3:34:53:05"
"Jul 26, 2019 16:39:56.719705000 AEST","38:f9:d3:34:53:05"
"Jul 26, 2019 16:39:56.751356000 AEST","38:f9:d3:34:53:05"
"Jul 26, 2019 16:39:56.752571000 AEST","38:f9:d3:34:53:05"
"Jul 26, 2019 16:39:57.723934000 AEST","e4:9a:dc:2e:98:03"
"Jul 26, 2019 16:39:57.747963000 AEST","e4:9a:dc:2e:98:03"
"Jul 26, 2019 16:39:57.768242000 AEST","e4:9a:dc:2e:98:03"
"Jul 26, 2019 16:39:57.791591000 AEST","e4:9a:dc:2e:98:03"
"Jul 26, 2019 16:39:57.812859000 AEST","e4:9a:dc:2e:98:03"
"Jul 26, 2019 16:39:57.836617000 AEST","e4:9a:dc:2e:98:03"
"Jul 26, 2019 16:39:57.856829000 AEST","e4:9a:dc:2e:98:03"
"Jul 26, 2019 16:39:59.865705000 AEST","e4:9a:dc:2e:98:03"
"Jul 26, 2019 16:39:59.914899000 AEST","e4:9a:dc:2e:98:03"
"Jul 26, 2019 16:40:02.920747000 AEST","e2:55:1d:10:35:1a"
"Jul 26, 2019 16:40:03.065868000 AEST","58:40:4e:24:b4:31"
"Jul 26, 2019 16:40:03.152297000 AEST","58:40:4e:24:b4:31"
"Jul 26, 2019 16:40:03.162698000 AEST","58:40:4e:24:b4:31"
"Jul 26, 2019 16:40:03.189864000 AEST","58:40:4e:24:b4:31"
"Jul 26, 2019 16:40:03.501911000 AEST","d2:a7:20:42:2f:48"
"Jul 26, 2019 16:40:03.564410000 AEST","d2:a7:20:42:2f:48"
"Jul 26, 2019 16:40:03.626445000 AEST","d2:a7:20:42:2f:48"
"Jul 26, 2019 16:40:03.689265000 AEST","d2:a7:20:42:2f:48"
"Jul 26, 2019 16:40:03.918651000 AEST","40:26:19:9e:ef:69"
"Jul 26, 2019 16:40:04.517754000 AEST","e4:9a:dc:2e:98:03"
"Jul 26, 2019 16:40:04.537870000 AEST","e4:9a:dc:2e:98:03"
"Jul 26, 2019 16:40:04.574482000 AEST","e4:9a:dc:2e:98:03"
"Jul 26, 2019 16:40:04.584624000 AEST","e4:9a:dc:2e:98:03"
"Jul 26, 2019 16:40:04.608626000 AEST","e4:9a:dc:2e:98:03"
"Jul 26, 2019 16:40:04.628788000 AEST","e4:9a:dc:2e:98:03"
"Jul 26, 2019 16:40:04.653501000 AEST","e4:9a:dc:2e:98:03"
"Jul 26, 2019 16:40:04.673390000 AEST","e4:9a:dc:2e:98:03"
"Jul 26, 2019 16:40:04.996182000 AEST","52:55:7c:96:01:e4"
"Jul 26, 2019 16:40:05.041617000 AEST","52:55:7c:96:01:e4"
"Jul 26, 2019 16:40:05.110899000 AEST","52:55:7c:96:01:e4"
"Jul 26, 2019 16:40:05.351031000 AEST","b2:a9:57:d9:7f:73"
"Jul 26, 2019 16:40:05.405847000 AEST","b2:a9:57:d9:7f:73"
"Jul 26, 2019 16:40:05.480327000 AEST","e2:55:1d:10:35:1a"
"Jul 26, 2019 16:40:05.550885000 AEST","c2:45:5d:d6:e5:9f"
"Jul 26, 2019 16:40:05.570988000 AEST","c2:45:5d:d6:e5:9f"
"Jul 26, 2019 16:40:06.823516000 AEST","fe:fa:a1:ec:d3:38"
"Jul 26, 2019 16:40:06.842931000 AEST","fe:fa:a1:ec:d3:38"
"Jul 26, 2019 16:40:06.863480000 AEST","96:6f:8b:26:65:2a"
"Jul 26, 2019 16:40:06.865232000 AEST","96:6f:8b:26:65:2a"
"Jul 26, 2019 16:40:06.934827000 AEST","96:6f:8b:26:65:2a"
"Jul 26, 2019 16:40:06.971385000 AEST","96:6f:8b:26:65:2a"
"Jul 26, 2019 16:40:06.991233000 AEST","96:6f:8b:26:65:2a"
"Jul 26, 2019 16:40:07.000380000 AEST","96:6f:8b:26:65:2a"
"Jul 26, 2019 16:40:07.002933000 AEST","8e:a9:ef:a7:e1:ed"
"Jul 26, 2019 16:40:09.166461000 AEST","78:4f:43:77:3a:93"
"Jul 26, 2019 16:40:09.285119000 AEST","78:4f:43:77:3a:93"
"Jul 26, 2019 16:40:09.317376000 AEST","8c:85:90:bd:17:94"
"Jul 26, 2019 16:40:09.372544000 AEST","78:4f:43:77:3a:93"
"Jul 26, 2019 16:40:12.285068000 AEST","7e:62:af:49:74:a6"
"Jul 26, 2019 16:40:12.285087000 AEST","7e:62:af:49:74:a6"
"Jul 26, 2019 16:40:12.285095000 AEST","7e:62:af:49:74:a6"
"Jul 26, 2019 16:40:12.285102000 AEST","7e:62:af:49:74:a6"
"Jul 26, 2019 16:40:12.285109000 AEST","7e:62:af:49:74:a6"
"Jul 26, 2019 16:40:12.285116000 AEST","7e:62:af:49:74:a6"
"Jul 26, 2019 16:40:12.285124000 AEST","7e:62:af:49:74:a6"
"Jul 26, 2019 16:40:12.285131000 AEST","7e:62:af:49:74:a6"
"Jul 26, 2019 16:40:12.286105000 AEST","7e:62:af:49:74:a6"
"Jul 26, 2019 16:40:12.286113000 AEST","7e:62:af:49:74:a6"
"Jul 26, 2019 16:40:12.286120000 AEST","7e:62:af:49:74:a6"
"Jul 26, 2019 16:40:12.286127000 AEST","7e:62:af:49:74:a6"
"Jul 26, 2019 16:40:12.286134000 AEST","7e:62:af:49:74:a6"
"Jul 26, 2019 16:40:12.286140000 AEST","7e:62:af:49:74:a6"
"Jul 26, 2019 16:40:12.287102000 AEST","7e:62:af:49:74:a6"
"Jul 26, 2019 16:40:13.210534000 AEST","e2:55:1d:10:35:1a"
"Jul 26, 2019 16:40:13.638067000 AEST","e4:9a:dc:2e:98:03"
"Jul 26, 2019 16:40:13.651108000 AEST","e4:9a:dc:2e:98:03"
"Jul 26, 2019 16:40:15.257261000 AEST","e0:33:8e:76:4d:0a"
"Jul 26, 2019 16:40:15.438442000 AEST","98:22:ef:97:70:77"
"Jul 26, 2019 16:40:15.910460000 AEST","1a:b4:92:0f:ac:d9"
"Jul 26, 2019 16:40:15.955324000 AEST","1a:b4:92:0f:ac:d9"
"Jul 26, 2019 16:40:15.975609000 AEST","1a:b4:92:0f:ac:d9"
"Jul 26, 2019 16:40:16.021415000 AEST","1a:b4:92:0f:ac:d9"
"Jul 26, 2019 16:40:16.066220000 AEST","1a:b4:92:0f:ac:d9"
"Jul 26, 2019 16:40:16.090292000 AEST","1a:b4:92:0f:ac:d9"
"Jul 26, 2019 16:40:16.110503000 AEST","1a:b4:92:0f:ac:d9"
"Jul 26, 2019 16:40:16.960365000 AEST","34:13:e8:3c:15:c7"
"Jul 26, 2019 16:40:16.962510000 AEST","34:13:e8:3c:15:c7"
"Jul 26, 2019 16:40:17.488984000 AEST","e0:33:8e:76:4d:0a"
"Jul 26, 2019 16:40:18.114317000 AEST","e0:33:8e:76:4d:0a"
"Jul 26, 2019 16:40:18.234102000 AEST","e0:33:8e:76:4d:0a"
"Jul 26, 2019 16:40:20.561174000 AEST","dc:a4:ca:44:16:d2"
"Jul 26, 2019 16:40:20.570893000 AEST","dc:a4:ca:44:16:d2"
"Jul 26, 2019 16:40:24.325041000 AEST","04:b1:67:3c:9b:c2"
"Jul 26, 2019 16:40:24.341720000 AEST","e2:55:1d:10:35:1a"
"Jul 26, 2019 16:40:25.066208000 AEST","dc:a4:ca:44:16:d2"
"Jul 26, 2019 16:40:25.972538000 AEST","9c:b6:d0:c7:86:eb"
"Jul 26, 2019 16:40:26.074976000 AEST","9c:b6:d0:c7:86:eb"
"Jul 26, 2019 16:40:26.339758000 AEST","9c:b6:d0:f0:0c:19"
"Jul 26, 2019 16:40:31.417544000 AEST","78:4f:43:77:3a:93"
"Jul 26, 2019 16:40:31.455378000 AEST","78:4f:43:77:3a:93"
"Jul 26, 2019 16:40:31.467631000 AEST","78:4f:43:77:3a:93"
"Jul 26, 2019 16:40:31.614331000 AEST","fa:0f:6b:e7:2f:69"
"Jul 26, 2019 16:40:31.715769000 AEST","1a:96:90:57:ee:69"
"Jul 26, 2019 16:40:31.733629000 AEST","1a:96:90:57:ee:69"
"Jul 26, 2019 16:40:31.775865000 AEST","1a:96:90:57:ee:69"
"Jul 26, 2019 16:40:32.839569000 AEST","24:f0:94:9c:69:d0"
"Jul 26, 2019 16:40:33.183353000 AEST","38:f9:d3:34:53:05"
"Jul 26, 2019 16:40:33.195701000 AEST","38:f9:d3:34:53:05"
"Jul 26, 2019 16:40:33.520092000 AEST","8c:85:90:24:96:76"
"Jul 26, 2019 16:40:33.547661000 AEST","8c:85:90:24:96:76"
"Jul 26, 2019 16:40:33.558715000 AEST","8c:85:90:24:96:76"
"Jul 26, 2019 16:40:33.574939000 AEST","8c:85:90:24:96:76"
"Jul 26, 2019 16:40:33.585582000 AEST","8c:85:90:24:96:76"
"Jul 26, 2019 16:40:33.701634000 AEST","8c:85:90:24:96:76"
"Jul 26, 2019 16:40:33.712250000 AEST","8c:85:90:24:96:76"
"Jul 26, 2019 16:40:33.743688000 AEST","e0:33:8e:76:4d:0a"
"Jul 26, 2019 16:40:33.763919000 AEST","e0:33:8e:76:4d:0a"
"Jul 26, 2019 16:40:33.791286000 AEST","e0:33:8e:76:4d:0a"
"Jul 26, 2019 16:40:33.811544000 AEST","e0:33:8e:76:4d:0a"
"Jul 26, 2019 16:40:33.840789000 AEST","04:d6:aa:6d:85:0e"
"Jul 26, 2019 16:40:33.881110000 AEST","04:d6:aa:6d:85:0e"
"Jul 26, 2019 16:40:33.898994000 AEST","e0:33:8e:76:4d:0a"
"Jul 26, 2019 16:40:33.924129000 AEST","04:d6:aa:6d:85:0e"
"Jul 26, 2019 16:40:33.964279000 AEST","04:d6:aa:6d:85:0e"
"Jul 26, 2019 16:40:34.007950000 AEST","04:d6:aa:6d:85:0e"
"Jul 26, 2019 16:40:34.048144000 AEST","04:d6:aa:6d:85:0e"
"Jul 26, 2019 16:40:34.093050000 AEST","04:d6:aa:6d:85:0e"
"Jul 26, 2019 16:40:34.133250000 AEST","04:d6:aa:6d:85:0e"
"Jul 26, 2019 16:40:34.218371000 AEST","04:d6:aa:6d:85:0e"
"Jul 26, 2019 16:40:34.407800000 AEST","40:ce:24:43:13:d1"
"Jul 26, 2019 16:40:34.442673000 AEST","40:ce:24:43:13:d1"
"Jul 26, 2019 16:40:34.509555000 AEST","e2:55:1d:10:35:1a"
"Jul 26, 2019 16:40:35.434504000 AEST","40:26:19:9e:ef:69"
"Jul 26, 2019 16:40:35.765173000 AEST","e0:33:8e:76:4d:0a"
"Jul 26, 2019 16:40:36.456708000 AEST","a4:5e:60:bc:40:5d"
"Jul 26, 2019 16:40:36.457660000 AEST","a4:5e:60:bc:40:5d"
"Jul 26, 2019 16:40:36.484184000 AEST","a4:5e:60:bc:40:5d"
"Jul 26, 2019 16:40:36.485231000 AEST","a4:5e:60:bc:40:5d"
"Jul 26, 2019 16:40:36.497428000 AEST","a4:5e:60:bc:40:5d"
"Jul 26, 2019 16:40:36.521330000 AEST","a4:5e:60:bc:40:5d"
"Jul 26, 2019 16:40:36.522369000 AEST","a4:5e:60:bc:40:5d"
"Jul 26, 2019 16:40:36.606114000 AEST","a4:5e:60:bc:40:5d"
"Jul 26, 2019 16:40:36.606123000 AEST","a4:5e:60:bc:40:5d"
"Jul 26, 2019 16:40:36.648662000 AEST","38:f9:d3:34:53:05"
"Jul 26, 2019 16:40:36.801295000 AEST","2e:af:f3:06:b5:d0"
"Jul 26, 2019 16:40:36.802543000 AEST","2e:af:f3:06:b5:d0"
"Jul 26, 2019 16:40:36.873561000 AEST","88:66:a5:c1:3c:c0"
"Jul 26, 2019 16:40:36.883594000 AEST","88:66:a5:c1:3c:c0"
"Jul 26, 2019 16:40:38.202748000 AEST","e4:9a:dc:2e:98:03"
"Jul 26, 2019 16:40:40.819694000 AEST","5c:1d:d9:3b:b5:f9"
"Jul 26, 2019 16:40:40.830164000 AEST","5c:1d:d9:3b:b5:f9"
"Jul 26, 2019 16:40:41.176753000 AEST","38:f9:d3:34:53:05"
"Jul 26, 2019 16:40:41.187270000 AEST","38:f9:d3:34:53:05"
"Jul 26, 2019 16:40:41.339232000 AEST","e4:9a:dc:2e:98:03"
"Jul 26, 2019 16:40:41.349385000 AEST","e4:9a:dc:2e:98:03"
"Jul 26, 2019 16:40:41.609547000 AEST","3c:28:6d:1d:bf:48"
"Jul 26, 2019 16:40:41.629682000 AEST","3c:28:6d:1d:bf:48"
"Jul 26, 2019 16:40:41.820071000 AEST","04:d6:aa:6d:85:0e"
"Jul 26, 2019 16:40:41.860406000 AEST","04:d6:aa:6d:85:0e"
"Jul 26, 2019 16:40:41.905302000 AEST","04:d6:aa:6d:85:0e"
"Jul 26, 2019 16:40:41.983879000 AEST","a4:5e:60:bc:40:5d"
"Jul 26, 2019 16:40:41.987222000 AEST","04:d6:aa:6d:85:0e"
"Jul 26, 2019 16:40:41.994192000 AEST","a4:5e:60:bc:40:5d"
"Jul 26, 2019 16:40:42.027310000 AEST","04:d6:aa:6d:85:0e"
"Jul 26, 2019 16:40:42.072161000 AEST","04:d6:aa:6d:85:0e"
"Jul 26, 2019 16:40:42.106433000 AEST","a4:5e:60:bc:40:5d"
"Jul 26, 2019 16:40:42.112322000 AEST","04:d6:aa:6d:85:0e"
"Jul 26, 2019 16:40:42.157188000 AEST","04:d6:aa:6d:85:0e"
"Jul 26, 2019 16:40:42.186595000 AEST","ae:3a:ba:32:4f:78"
"Jul 26, 2019 16:40:42.197390000 AEST","04:d6:aa:6d:85:0e"
"Jul 26, 2019 16:40:42.225642000 AEST","ae:3a:ba:32:4f:78"
"Jul 26, 2019 16:40:43.367788000 AEST","40:ce:24:43:13:d1"
"Jul 26, 2019 16:40:43.399557000 AEST","40:ce:24:43:13:d1"
"Jul 26, 2019 16:40:43.428558000 AEST","d8:1c:79:b3:52:9c"
